Tue Apr 30 00:40:07 2024    profile_results.prof

         123280698 function calls (122838937 primitive calls) in 653.347 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:5661(astype)
     5440    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:162(colour)
       10    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:1283(fp_write)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:515(__init__)
     2408    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\targetconfig.py:111(getter)
      156    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\builder.py:769(store)
3420/3370    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:7515(groupby)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:349(get_supported_ccs)
       54    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\analysis.py:91(liveness)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\codegen.py:1227(_module_pass_manager)
     5462    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
      123    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\builder.py:977(insert_value)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:688(<listcomp>)
        5    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:691(typeof_pyval)
        2    0.001    0.001    0.001    0.001 {pandas._libs.algos.take_2d_axis0_object_object}
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudamath.py:1(<module>)
     1057    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\target_extension.py:14(__getitem__)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\cmathimpl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\Downloads\antifraud-main\antifraud-main\feature_engineering\data_process - cuda.py:128(set_seed)
       11    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:3873(_clear_item_cache)
  694/610    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\misc.py:63(unliteral)
    54/24    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\object_generic.py:27(convert_to_object)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\arraydecl.py:1(<module>)
       50    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\targetconfig.py:187(__hash__)
      784    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1247(register)
       20    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\sre_compile.py:622(_code)
      268    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:569(<genexpr>)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\runtime.py:106(get_version)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\groupby.py:846(__init__)
      106    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:1506(delvar)
      114    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:385(cached)
       32    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:1183(__init__)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\quicksort.py:255(make_jit_quicksort)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:417(astype)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\quicksort.py:27(make_quicksort_impl)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:2596(new)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:2770(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:295(setup_function)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\grouper.py:680(get_grouper)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\c_lexer.py:9(<module>)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:560(_homogenize)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cuda_paths.py:25(_get_libdevice_path_decision)
  208/157    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\manager.py:29(lookup)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1052(_init_once)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:412(declare_function)
       32    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:1212(__call__)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\torch\cuda\__init__.py:230(_lazy_call)
       57    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:491(_get_cached)
      950    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:834(new_error_context)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:571(astype)
      121    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:333(dispatch)
       24    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:720(__call__)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\traceback.py:193(format_stack)
       17    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\funcdesc.py:38(__init__)
       81    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:201(__call__)
      217    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\inline_closurecall.py:1549(list_var_used)
       86    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(copyto)
       34    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:136(check_format)
      167    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:926(__str__)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ssa.py:176(_run_block_analysis)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\traceback.py:200(extract_stack)
     1585    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:455(_lookup_global)
        3    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\functools.py:773(_find_impl)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\packer.py:104(from_arguments)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\traceback.py:321(extract)
        3    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\functools.py:731(_compose_mro)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cuda_paths.py:101(_get_cudalib_dir)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\funcdesc.py:187(from_specialized_function)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cuda_paths.py:79(_get_cudalib_dir_path_decision)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\funcdesc.py:166(_from_python_function)
      109    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\typeof.py:66(_typeof_buffer)
       16    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cgutils.py:124(_make_refs)
      173    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\instructions.py:434(__init__)
       32    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:1200(_has_loc)
        3    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devicearray.py:211(copy_to_device)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\target.py:145(mangler)
      133    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:1442(loadvar)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\itanium_mangler.py:170(mangle)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_construct.py:26(spdiags)
      123    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\instructions.py:693(__init__)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2444(hasnans)
        2    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\packer.py:109(<listcomp>)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:615(from_argument)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:558(_from)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\tokenize.py:388(open)
       21    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\genericpath.py:16(exists)
       95    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:589(__repr__)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1266(astype_array_safe)
       83    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1002(make_intrinsic_template)
      186    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\target_extension.py:81(_get_local_target_checked)
   870/40    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\vector_types.py:155(build_constructor_overloads)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\torch\random.py:26(manual_seed)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_dia.py:89(__init__)
      604    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\extending.py:62(overload)
        1    0.000    0.000    0.001    0.001 {built-in method _warnings.warn}
      148    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1097(add_type)
        3    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\functools.py:744(<listcomp>)
        5    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:319(get_arg_packer)
       78    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\numeric.py:290(full)
        5    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ssa.py:131(_fresh_vars)
      395    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\base.py:263(is_dtype)
       16    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:98(_get_path)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\runtime.py:55(__getattr__)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1219(astype_array)
        5    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\packer.py:73(__init__)
       86    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\builder.py:922(gep)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\warnings.py:96(_showwarnmsg)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\warnings.py:20(_showwarnmsg_impl)
        2    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\itanium_mangler.py:163(mangle_args)
       96    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\functools.py:740(is_related)
        2    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\itanium_mangler.py:167(<listcomp>)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2431(_isnan)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\torch\cuda\random.py:110(manual_seed_all)
    50/10    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\itanium_mangler.py:127(mangle_type_or_value)
       16    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\ntpath.py:678(relpath)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\runtime.py:41(_initialize)
       27    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\analysis.py:81(def_reach)
      101    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\builder.py:967(extract_value)
     1204    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1257(register_global)
     1612    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\utils.py:485(__setitem__)
       36    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\itanium_mangler.py:107(mangle_identifier)
   110/20    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\sre_compile.py:87(_compile)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cuda_paths.py:106(_get_static_cudalib_dir)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cuda_paths.py:90(_get_static_cudalib_dir_path_decision)
        8    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\itanium_mangler.py:154(mangle_templated_ident)
        5    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:900(lower_call)
        1    0.000    0.000    0.001    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\rangeobj.py:89(getiter_range32_impl)
       60    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1595(maybe_cast_to_datetime)
      121    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:1832(store)
      233    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\ffi.py:72(__enter__)
       13    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:936(__init__)
        4    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\tupleobj.py:377(tuple_to_tuple)
      156    0.000    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\instructions.py:455(__init__)
     1283    0.001    0.000    0.001    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\registry.py:67(__getitem__)
