Mon Apr 29 22:09:27 2024    profile_results.prof

         124232351 function calls (123790590 primitive calls) in 804.139 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    77901    0.058    0.000    0.167    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:618(_warn_if_deprecated)
    84/48    0.162    0.002    0.164    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\_ctypes\function.py:202(__call__)
        1    0.163    0.163    0.163    0.163 {pandas._libs.lib.dicts_to_array}
        1    0.065    0.065    0.160    0.160 {pandas._libs.lib.fast_unique_multiple_list_gen}
   109597    0.156    0.000    0.160    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\series.py:528(_set_axis)
    95903    0.059    0.000    0.160    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1230(is_float_dtype)
   155785    0.051    0.000    0.156    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:657(get_primary_context)
    77881    0.142    0.000    0.153    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:622(__getitem__)
   282642    0.112    0.000    0.153    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:321(is_hashable)
    95115    0.072    0.000    0.153    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:574(is_dtype_equal)
   297317    0.152    0.000    0.152    0.000 {pandas._libs.lib.is_list_like}
   285684    0.050    0.000    0.151    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\base.py:43(<genexpr>)
   109599    0.133    0.000    0.150    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1539(__init__)
   160941    0.072    0.000    0.149    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1578(_is_dtype_type)
    77925    0.078    0.000    0.148    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6381(maybe_extract_name)
   467362    0.148    0.000    0.148    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:388(_check_ctypes_error)
   377867    0.113    0.000    0.146    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:794(__len__)
  1863492    0.145    0.000    0.145    0.000 {pandas._libs.lib.is_scalar}
    77881    0.106    0.000    0.144    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:154(argument_types)
   141365    0.140    0.000    0.140    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\flags.py:47(__init__)
  1939699    0.140    0.000    0.140    0.000 {built-in method unicodedata.east_asian_width}
54003/51452    0.096    0.000    0.139    0.000 {method 'format' of 'str' objects}
    78027    0.086    0.000    0.138    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\construction.py:605(_sanitize_ndim)
   155802    0.132    0.000    0.132    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:579(_get_deprecated_option)
   469274    0.132    0.000    0.132    0.000 C:\Users\Nihal\anaconda3\lib\logging\__init__.py:1689(isEnabledFor)
   109596    0.101    0.000    0.132    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1674(internal_values)
   109602    0.130    0.000    0.130    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:5473(__getattr__)
       17    0.000    0.000    0.125    0.007 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\codegen.py:118(get_asm_str)
       18    0.000    0.000    0.125    0.007 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\codegen.py:121(_get_ptxes)
    31787    0.022    0.000    0.123    0.000 <__array_function__ internals>:177(concatenate)
    78081    0.046    0.000    0.121    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1988(extract_pandas_array)
   233693    0.072    0.000    0.121    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:185(_get_attached_context)
   155785    0.069    0.000    0.120    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:76(__getattr__)
  1863234    0.120    0.000    0.120    0.000 {pandas._libs.lib.is_float}
        1    0.000    0.000    0.116    0.116 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:613(llvm_to_ptx)
   219224    0.065    0.000    0.114    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
        1    0.114    0.114    0.114    0.114 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:233(compile)
    64822    0.040    0.000    0.113    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:673(is_integer_dtype)
   155788    0.109    0.000    0.109    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:188(_set_attached_context)
        1    0.000    0.000    0.108    0.108 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:437(run_pass)
        1    0.000    0.000    0.106    0.106 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:174(_activate_context_for)
   155765    0.085    0.000    0.106    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:3009(_is_datetime_dtype)
   127033    0.105    0.000    0.105    0.000 {built-in method numpy.arange}
    31698    0.056    0.000    0.104    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1691(_check_label_or_level_ambiguity)
        1    0.000    0.000    0.102    0.102 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:105(run_pass)
        1    0.000    0.000    0.102    0.102 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:68(type_inference_stage)
    31799    0.033    0.000    0.097    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1264(is_bool_dtype)
    31694    0.023    0.000    0.097    0.000 <__array_function__ internals>:177(nonzero)
    78095    0.051    0.000    0.096    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1744(pandas_dtype)
    77882    0.092    0.000    0.096    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:882(<genexpr>)
    77884    0.095    0.000    0.095    0.000 {built-in method numba.mviewbuf.memoryview_get_buffer}
   197/11    0.000    0.000    0.093    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:415(_load_builtins)
        4    0.000    0.000    0.091    0.023 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_set_output.py:138(wrapped)
        4    0.000    0.000    0.091    0.023 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\preprocessing\_label.py:101(fit_transform)
   253952    0.060    0.000    0.091    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1543(get_dtype)
        4    0.000    0.000    0.091    0.023 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:10(_unique)
        4    0.006    0.002    0.090    0.023 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:168(_unique_python)
  1576/88    0.003    0.000    0.090    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:428(install_registry)
        4    0.000    0.000    0.090    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:1323(sorted_data)
   196/12    0.000    0.000    0.089    0.007 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:261(refresh)
        4    0.000    0.000    0.087    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:3521(take)
   186/44    0.000    0.000    0.087    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1047(__init__)
   186/44    0.001    0.000    0.087    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:900(_get_target_registry)
   178/40    0.000    0.000    0.086    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1093(_init_once)
   389408    0.086    0.000    0.086    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:2004(device_ctypes_pointer)
   126953    0.068    0.000    0.086    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1141(needs_i8_conversion)
    63388    0.033    0.000    0.085    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1663(<genexpr>)
   155785    0.084    0.000    0.085    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:1045(initialize)
    78093    0.031    0.000    0.081    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1409(is_1d_only_ea_dtype)
      135    0.000    0.000    0.081    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\typeof.py:27(typeof)
      123    0.000    0.000    0.081    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\target.py:35(resolve_value_type)
      130    0.000    0.000    0.081    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:374(resolve_value_type)
        8    0.000    0.000    0.079    0.010 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_base.py:462(__add__)
        8    0.000    0.000    0.079    0.010 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:359(_add_sparse)
        8    0.000    0.000    0.079    0.010 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:1238(_binopt)
    31694    0.030    0.000    0.078    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4631(_getitem_slice)
   109964    0.069    0.000    0.075    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\construction.py:431(ensure_wrapped_if_datetimelike)
   312430    0.074    0.000    0.074    0.000 {method 'rpartition' of 'str' objects}
        3    0.000    0.000    0.074    0.025 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\convert.py:31(graph)
        8    0.073    0.009    0.073    0.009 {built-in method scipy.sparse._sparsetools.csc_plus_csc}
   155793    0.072    0.000    0.072    0.000 {built-in method builtins.delattr}
    78027    0.050    0.000    0.071    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\construction.py:642(_sanitize_str_dtypes)
    41291    0.070    0.000    0.070    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:230(__call__)
    95105    0.070    0.000    0.070    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:261(make_block_same_class)
       69    0.000    0.000    0.070    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1493(resolve_value_type)
   109589    0.069    0.000    0.069    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2130(is_floating)
        1    0.000    0.000    0.068    0.068 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:182(lower)
        1    0.000    0.000    0.068    0.068 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:218(lower_normal_function)
      196    0.001    0.000    0.068    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\target.py:94(load_additional_registries)
    31923    0.023    0.000    0.067    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:532(is_string_dtype)
        3    0.000    0.000    0.067    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\utils\data.py:119(graphdata2tensors)
        1    0.000    0.000    0.067    0.067 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:235(lower_function_body)
       14    0.000    0.000    0.066    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:260(lower_block)
   233679    0.066    0.000    0.066    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:451(get_active_context)
   311524    0.065    0.000    0.065    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\args.py:11(__init__)
      217    0.001    0.000    0.065    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:442(lower_inst)
   109645    0.045    0.000    0.064    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\common.py:346(apply_if_callable)
   314053    0.063    0.000    0.063    0.000 {built-in method _ctypes.byref}
        1    0.000    0.000    0.063    0.063 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1041(build_constraint)
      100    0.000    0.000    0.063    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1404(constrain_statement)
       82    0.000    0.000    0.063    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1473(typeof_assign)
   155785    0.061    0.000    0.062    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\devices.py:36(__getitem__)
    13777    0.023    0.000    0.061    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:285(format_interval)
        8    0.000    0.000    0.061    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1579(typeof_global)
      135    0.000    0.000    0.060    0.000 C:\Users\Nihal\anaconda3\lib\functools.py:883(wrapper)
     6891    0.049    0.000    0.060    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:1443(format_dict)
    77901    0.059    0.000    0.059    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:547(_select_options)
   419190    0.055    0.000    0.058    0.000 {built-in method builtins.issubclass}
        5    0.000    0.000    0.056    0.011 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\typeof.py:90(_typeof_type)
    23/21    0.000    0.000    0.056    0.003 C:\Users\Nihal\anaconda3\lib\importlib\__init__.py:109(import_module)
    22/20    0.000    0.000    0.056    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\numba\typed\__init__.py:10(__getattr__)
    23/21    0.000    0.000    0.056    0.003 <frozen importlib._bootstrap>:1018(_gcd_import)
    63400    0.055    0.000    0.055    0.000 {method 'take' of 'numpy.ndarray' objects}
    31694    0.012    0.000    0.055    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1892(nonzero)
    71/46    0.000    0.000    0.054    0.001 C:\Users\Nihal\anaconda3\lib\functools.py:973(__get__)
        4    0.001    0.000    0.054    0.013 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:162(_map_to_integer)
    31698    0.053    0.000    0.053    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
    64946    0.034    0.000    0.053    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
    77884    0.027    0.000    0.052    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:3016(_workaround_for_datetime)
    95104    0.051    0.000    0.051    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:464(maybe_promote)
    63396    0.024    0.000    0.051    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:184(is_array_like)
    63411    0.045    0.000    0.050    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4537(__contains__)
    31706    0.017    0.000    0.050    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\series.py:1194(_set_as_cached)
     6906    0.024    0.000    0.049    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:101(acquire)
      267    0.001    0.000    0.049    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:320(_markup)
        1    0.000    0.000    0.049    0.049 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:5228(replace)
        1    0.000    0.000    0.049    0.049 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:6440(replace)
    13782    0.032    0.000    0.048    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\utils.py:204(_is_ascii)
    77901    0.025    0.000    0.048    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\_config\config.py:606(_translate_key)
350693/349999    0.047    0.000    0.048    0.000 {built-in method builtins.hash}
      267    0.000    0.000    0.047    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:243(__init__)
      267    0.000    0.000    0.047    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\colorama\initialise.py:37(init)
       13    0.000    0.000    0.047    0.004 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:622(_consolidate_inplace)
      534    0.001    0.000    0.047    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\colorama\initialise.py:111(wrap_stream)
        1    0.000    0.000    0.046    0.046 C:\Users\Nihal\anaconda3\lib\site-packages\numba\typed\typeddict.py:1(<module>)
        4    0.000    0.000    0.046    0.012 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1964(_consolidate)
      534    0.002    0.000    0.046    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\colorama\ansitowin32.py:81(__init__)
       12    0.028    0.002    0.046    0.004 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1981(_merge_blocks)
        4    0.003    0.001    0.046    0.011 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:100(arrays_to_mgr)
    31698    0.046    0.000    0.046    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
